year,title,genres,boxOffice,rank,category,winner
1984,Fanny et Alexandre,"Drama",12080356,89,Best Directing,false
1984,Le mystère Silkwood,"Biography,Drama,History",86545929,19,Best Directing,false
1984,L'habilleur,"Drama",12905117,84,Best Directing,false
1984,Terms of Endearment,"Comedy,Drama",263469078,2,Best Picture,true
1984,The Dresser,"Drama",12905117,84,Best Picture,false
1984,The Right Stuff,"Adventure,Biography,Drama",52245000,31,Best Picture,false
1984,The Big Chill,"Comedy,Drama",136566000,13,Best Picture,false
1984,Tender Mercies,"Drama,Music",20516791,66,Best Picture,false
1984,Star Wars: Episode VI - Return of the Jedi,"Action,Adventure,Fantasy",751174743,1,Best Visual Effects,true
1984,Terms of Endearment,"Comedy,Drama",263469078,2,Best Adapted Screenplay,true
1984,The Dresser,"Drama",12905117,84,Best Adapted Screenplay,false
1984,Educating Rita,"Comedy,Drama",35594824,46,Best Adapted Screenplay,false
1984,Tender Mercies,"Drama,Music",20516791,66,Best Original Screenplay,true
1984,Fanny och Alexander,"Drama",12080356,89,Best Original Screenplay,false
1984,Silkwood,"Biography,Drama,History",86545929,19,Best Original Screenplay,false
1984,The Big Chill,"Comedy,Drama",136566000,13,Best Original Screenplay,false
1984,WarGames,"Sci-Fi,Thriller",193350240,5,Best Original Screenplay,false
1983,Gandhi,"Biography,Drama,History",133502759,11,Best Cinematography,true
1983,E.T. the Extra-Terrestrial,"Family,Sci-Fi",1100829701,1,Best Cinematography,false
1983,Das Boot,"Adventure,Drama,Thriller",29063820,64,Best Cinematography,false
1983,Sophie's Choice,"Drama,Romance",75991080,22,Best Cinematography,false
1983,Tootsie,"Comedy,Drama,Romance",448315999,2,Best Cinematography,false
1983,Gandhi,"Biography,Drama,History",133502759,11,Best Directing,true
1983,Le verdict,"Drama",136620000,10,Best Directing,false
1983,"E.T., l'extra-terrestre","Family,Sci-Fi",1100829701,1,Best Directing,false
1983,Tootsie,"Comedy,Drama,Romance",448315999,2,Best Directing,false
1983,Le bateau,"Adventure,Drama,Thriller",29063820,64,Best Directing,false
1983,E.T. the Extra-Terrestrial,"Family,Sci-Fi",1100829701,1,Best Visual Effects,true
1983,Blade Runner,"Sci-Fi,Thriller",68310000,26,Best Visual Effects,false
1983,Poltergeist,"Horror,Thriller",193813888,7,Best Visual Effects,false
1983,Gandhi,"Biography,Drama,History",133502759,11,Best Picture,true
1983,E.T. the Extra-Terrestrial,"Family,Sci-Fi",1100829701,1,Best Picture,false
1983,The Verdict,"Drama",136620000,10,Best Picture,false
1983,Missing,"Biography,Drama,History",35420000,46,Best Picture,false
1983,Tootsie,"Comedy,Drama,Romance",448315999,2,Best Picture,false
1983,Missing,"Biography,Drama,History",35420000,46,Best Adapted Screenplay,true
1983,Das Boot,"Adventure,Drama,Thriller",29063820,64,Best Adapted Screenplay,false
1983,Sophie's Choice,"Drama,Romance",75991080,22,Best Adapted Screenplay,false
1983,The Verdict,"Drama",136620000,10,Best Adapted Screenplay,false
1983,Victor Victoria,"Comedy,Music,Musical",55492043,30,Best Adapted Screenplay,false
1983,Gandhi,"Biography,Drama,History",133502759,11,Best Original Screenplay,true
1983,Diner,"Comedy,Drama",35673000,44,Best Original Screenplay,false
1983,E.T. the Extra-Terrestrial,"Family,Sci-Fi",1100829701,1,Best Original Screenplay,false
1983,An Officer and a Gentleman,"Drama,Romance",328382746,3,Best Original Screenplay,false
1983,Tootsie,"Comedy,Drama,Romance",448315999,2,Best Original Screenplay,false
1982,Reds,"Biography,Drama,History",105398739,14,Best Cinematography,true
1982,Excalibur,"Adventure,Drama,Fantasy",91265010,18,Best Cinematography,false
1982,On Golden Pond,"Drama",311334977,2,Best Cinematography,false
1982,Raiders of the Lost Ark,"Action,Adventure",647697524,1,Best Cinematography,false
1982,Ragtime,"Drama",54851003,37,Best Cinematography,false
1982,Reds,"Biography,Drama,History",105398739,14,Best Directing,true
1982,Les chariots de feu,"Biography,Drama,Sport",153919279,9,Best Directing,false
1982,Atlantic City,"Crime,Drama,Romance",33224459,48,Best Directing,false
1982,La maison du lac,"Drama",311334977,2,Best Directing,false
1982,Les aventuriers de l'arche perdue,"Action,Adventure",647697524,1,Best Directing,false
1982,Raiders of the Lost Ark,"Action,Adventure",647697524,1,Best Visual Effects,true
1982,Dragonslayer,"Action,Adventure,Fantasy",36827133,56,Best Visual Effects,false
1982,Chariots of Fire,"Biography,Drama,Sport",153919279,9,Best Picture,true
1982,"Atlantic City, USA","Crime,Drama,Romance",33224459,48,Best Picture,false
1982,On Golden Pond,"Drama",311334977,2,Best Picture,false
1982,Raiders of the Lost Ark,"Action,Adventure",647697524,1,Best Picture,false
1982,Reds,"Biography,Drama,History",105398739,14,Best Picture,false
1982,On Golden Pond,"Drama",311334977,2,Best Adapted Screenplay,true
1982,The French Lieutenant's Woman,"Drama,Romance",58986000,35,Best Adapted Screenplay,false
1982,Prince of the City,"Crime,Drama",21204310,74,Best Adapted Screenplay,false
1982,Ragtime,"Drama",54851003,37,Best Adapted Screenplay,false
1982,Pennies from Heaven,"Drama,Musical,Romance",23957944,71,Best Adapted Screenplay,false
1982,Chariots of Fire,"Biography,Drama,Sport",153919279,9,Best Original Screenplay,true
1982,Absence of Malice,"Drama,Romance,Thriller",106271273,13,Best Original Screenplay,false
1982,Arthur,"Comedy,Romance",249154990,4,Best Original Screenplay,false
1982,"Atlantic City, USA","Crime,Drama,Romance",33224459,48,Best Original Screenplay,false
1982,Reds,"Biography,Drama,History",105398739,14,Best Original Screenplay,false
1981,Tess,"Drama,Romance",55658524,33,Best Cinematography,true
1981,The Formula,"Crime,Thriller",24637180,55,Best Cinematography,false
1981,The Blue Lagoon,"Adventure,Drama,Romance",163023103,10,Best Cinematography,false
1981,Coal Miner's Daughter,"Biography,Drama,Music",186096319,8,Best Cinematography,false
1981,Raging Bull,"Biography,Drama,Sport",64773643,26,Best Cinematography,false
1981,Des gens comme les autres,"Drama",151796000,12,Best Directing,true
1981,Elephant Man,"Biography,Drama",72050093,24,Best Directing,false
1981,Raging Bull,"Biography,Drama,Sport",64773643,26,Best Directing,false
1981,Le diable en boîte,"Action,Comedy,Drama",19566964,59,Best Directing,false
1981,Tess,"Drama,Romance",55658524,33,Best Directing,false
1981,Ordinary People,"Drama",151796000,12,Best Picture,true
1981,The Elephant Man,"Biography,Drama",72050093,24,Best Picture,false
1981,Coal Miner's Daughter,"Biography,Drama,Music",186096319,8,Best Picture,false
1981,Raging Bull,"Biography,Drama,Sport",64773643,26,Best Picture,false
1981,Tess,"Drama,Romance",55658524,33,Best Picture,false
1981,Star Wars: Episode V - The Empire Strikes Back,"Action,Adventure,Fantasy",804615935,1,Best Visual Effects,true
1981,Ordinary People,"Drama",151796000,12,Best Adapted Screenplay,true
1981,The Elephant Man,"Biography,Drama",72050093,24,Best Adapted Screenplay,false
1981,'Breaker' Morant,"Drama,History,War",19785713,58,Best Adapted Screenplay,false
1981,The Stunt Man,"Action,Comedy,Drama",19566964,59,Best Adapted Screenplay,false
1981,Coal Miner's Daughter,"Biography,Drama,Music",186096319,8,Best Adapted Screenplay,false
1981,Melvin and Howard,"Comedy,Drama",11937287,70,Best Original Screenplay,true
1981,Brubaker,"Crime,Drama",102827131,20,Best Original Screenplay,false
1981,Fame,"Drama,Music,Musical",58,88,Best Original Screenplay,false
1981,Private Benjamin,"Comedy,War",193477153,7,Best Original Screenplay,false
1980,Apocalypse Now,"Drama,War",255422823,3,Best Cinematography,true
1980,1941,"Action,Comedy,War",97172570,20,Best Cinematography,false
1980,Kramer vs. Kramer,"Drama",325155600,1,Best Cinematography,false
1980,The Black Hole,"Action,Sci-Fi",109676217,19,Best Cinematography,false
1980,All That Jazz,"Comedy,Drama,Music",115740448,19,Best Cinematography,false
1980,Kramer contre Kramer,"Drama",325155600,1,Best Directing,true
1980,Que le spectacle commence,"Comedy,Drama,Music",115740448,19,Best Directing,false
1980,Apocalypse Now,"Drama,War",255422823,3,Best Directing,false
1980,La bande des quatre,"Comedy,Drama,Romance",50260249,36,Best Directing,false
1980,La cage aux folles,"Comedy",62498232,19,Best Directing,false
1980,Alien,"Horror,Sci-Fi",241434000,5,Best Visual Effects,true
1980,1941,"Action,Comedy,War",97172570,20,Best Visual Effects,false
1980,The Black Hole,"Action,Sci-Fi",109676217,19,Best Visual Effects,false
1980,Moonraker,"Action,Adventure,Sci-Fi",215142782,9,Best Visual Effects,false
1980,Star Trek: The Motion Picture,"Adventure,Mystery,Sci-Fi",251710875,4,Best Visual Effects,false
1980,Superman,"Action,Adventure,Drama",410707135,2,Best Visual Effects,true
1980,Kramer vs. Kramer,"Drama",325155600,1,Best Picture,true
1980,Apocalypse Now,"Drama,War",255422823,3,Best Picture,false
1980,Breaking Away,"Comedy,Drama,Romance",50260249,36,Best Picture,false
1980,Norma Rae,"Drama",68017680,28,Best Picture,false
1980,All That Jazz,"Comedy,Drama,Music",115740448,19,Best Picture,false
1980,Kramer vs. Kramer,"Drama",325155600,1,Best Adapted Screenplay,true
1980,Apocalypse Now,"Drama,War",255422823,3,Best Adapted Screenplay,false
1980,La cage aux folles,"Comedy",62498232,19,Best Adapted Screenplay,false
1980,Norma Rae,"Drama",68017680,28,Best Adapted Screenplay,false
1980,Breaking Away,"Comedy,Drama,Romance",50260249,36,Best Original Screenplay,true
1980,...and justice for all.,"Crime,Drama,Thriller",101898000,19,Best Original Screenplay,false
1980,The China Syndrome,"Drama,Thriller",158258203,11,Best Original Screenplay,false
1980,Manhattan,"Comedy,Drama,Romance",139842000,12,Best Original Screenplay,false
1980,All That Jazz,"Comedy,Drama,Music",115740448,19,Best Original Screenplay,false
1979,Days of Heaven,"Drama,Romance",11960219,46,Best Cinematography,true
1979,Heaven Can Wait,"Comedy,Fantasy,Romance",283291764,5,Best Cinematography,false
1979,"Same Time, Next Year","Comedy,Drama,Romance",68369694,23,Best Cinematography,false
1979,The Wiz,"Adventure,Family,Fantasy",73040213,17,Best Cinematography,false
1979,The Deer Hunter,"Drama,War",169958268,7,Best Cinematography,false
1979,Voyage au bout de l'enfer,"Drama,War",169958268,7,Best Directing,true
1979,Midnight Express,"Biography,Crime,Drama",121450000,12,Best Directing,false
1979,Le retour,"Drama,Romance,War",113309050,13,Best Directing,false
1979,Le ciel peut attendre,"Comedy,Fantasy,Romance",283291764,5,Best Directing,false
1979,Intérieurs,"Drama",36200657,33,Best Directing,false
1979,The Deer Hunter,"Drama,War",169958268,7,Best Picture,true
1979,An Unmarried Woman,"Comedy,Drama,Romance",83280000,16,Best Picture,false
1979,Heaven Can Wait,"Comedy,Fantasy,Romance",283291764,5,Best Picture,false
1979,Coming Home,"Drama,Romance,War",113309050,13,Best Picture,false
1979,Midnight Express,"Biography,Crime,Drama",121450000,12,Best Picture,false
1979,Midnight Express,"Biography,Crime,Drama",121450000,12,Best Adapted Screenplay,true
1979,California Suite,"Comedy,Drama,Romance",100630000,13,Best Adapted Screenplay,false
1979,Heaven Can Wait,"Comedy,Fantasy,Romance",283291764,5,Best Adapted Screenplay,false
1979,"Same Time, Next Year","Comedy,Drama,Romance",68369694,23,Best Adapted Screenplay,false
1979,Coming Home,"Drama,Romance,War",113309050,13,Best Original Screenplay,true
1979,Interiors,"Drama",36200657,33,Best Original Screenplay,false
1979,An Unmarried Woman,"Comedy,Drama,Romance",83280000,16,Best Original Screenplay,false
1979,Höstsonaten,"Drama,Music",3463243,49,Best Original Screenplay,false
1979,The Deer Hunter,"Drama,War",169958268,7,Best Original Screenplay,false
1978,Close Encounters of the Third Kind,"Drama,Sci-Fi",511183017,2,Best Cinematography,true
1978,Julia,"Drama",80164728,21,Best Cinematography,false
1978,Islands in the Stream,"Drama",30960000,32,Best Cinematography,false
1978,The Turning Point,"Drama,Romance",130032000,14,Best Cinematography,false
1978,Looking for Mr. Goodbar,"Drama,Romance",65403000,25,Best Cinematography,false
1978,Annie Hall,"Comedy,Romance",151704000,11,Best Directing,true
1978,Julia,"Drama",80164728,21,Best Directing,false
1978,La guerre des étoiles,"Action,Adventure,Fantasy",1249004341,1,Best Directing,false
1978,Le tournant de la vie,"Drama,Romance",130032000,14,Best Directing,false
1978,Rencontres du troisième type,"Drama,Sci-Fi",511183017,2,Best Directing,false
1978,Star Wars,"Action,Adventure,Fantasy",1249004341,1,Best Visual Effects,true
1978,Close Encounters of the Third Kind,"Drama,Sci-Fi",511183017,2,Best Visual Effects,false
1978,Annie Hall,"Comedy,Romance",151704000,11,Best Picture,true
1978,The Goodbye Girl,"Comedy,Drama,Romance",394740000,4,Best Picture,false
1978,Julia,"Drama",80164728,21,Best Picture,false
1978,Star Wars,"Action,Adventure,Fantasy",1249004341,1,Best Picture,false
1978,The Turning Point,"Drama,Romance",130032000,14,Best Picture,false
1978,Julia,"Drama",80164728,21,Best Adapted Screenplay,true
1978,Cet obscur objet du désir,"Comedy,Drama",213860,41,Best Adapted Screenplay,false
1978,"Oh, God!","Comedy,Fantasy",161329630,9,Best Adapted Screenplay,false
1978,Annie Hall,"Comedy,Romance",151704000,11,Best Original Screenplay,true
1978,The Goodbye Girl,"Comedy,Drama,Romance",394740000,4,Best Original Screenplay,false
1978,Star Wars,"Action,Adventure,Fantasy",1249004341,1,Best Original Screenplay,false
1978,The Turning Point,"Drama,Romance",130032000,14,Best Original Screenplay,false
1977,King Kong,"Adventure,Horror",218876091,4,Best Cinematography,false
1977,Logan's Run,"Action,Sci-Fi",104000000,13,Best Cinematography,false
1977,A Star Is Born,"Drama,Music,Romance",332800000,2,Best Cinematography,false
1977,Rocky,"Drama,Sport",487698627,1,Best Directing,true
1977,Les hommes du président,"Biography,Drama,History",293696000,3,Best Directing,false
1977,Pasqualino,"Comedy,Drama,War",49761,40,Best Directing,false
1977,Rocky,"Drama,Sport",487698627,1,Best Picture,true
1977,All the President's Men,"Biography,Drama,History",293696000,3,Best Picture,false
1977,Taxi Driver,"Crime,Drama",117572307,11,Best Picture,false
1977,Kong Kong,"Adventure,Horror",218876091,4,Best Visual Effects,true
1977,Logan's Run,"Action,Sci-Fi",104000000,13,Best Visual Effects,true
1977,All the President's Men,"Biography,Drama,History",293696000,3,Best Adapted Screenplay,true
1977,Cousin cousine,"Comedy,Romance",36192000,23,Best Original Screenplay,false
1977,Pasqualino Settebellezze,"Comedy,Drama,War",49761,40,Best Original Screenplay,false
1977,Rocky,"Drama,Sport",487698627,1,Best Original Screenplay,false
1976,Barry Lyndon,"Adventure,Drama,History",88600000,16,Best Cinematography,true
1976,Funny Lady,"Biography,Comedy,Drama",177447623,8,Best Cinematography,false
1976,The Hindenburg,"Adventure,Drama,History",123797346,15,Best Cinematography,false
1976,The Day of the Locust,"Drama,Thriller",78822990,18,Best Cinematography,false
1976,One Flew Over the Cuckoo's Nest,"Drama",496159999,3,Best Cinematography,false
1976,Vol au-dessus d'un nid de coucou,"Drama",496159999,3,Best Directing,true
1976,Nashville,"Comedy,Drama,Music",44229664,22,Best Directing,false
1976,Un après-midi de chien,"Biography,Crime,Drama",221500000,4,Best Directing,false
1976,Barry Lyndon,"Adventure,Drama,History",88600000,16,Best Directing,false
1976,One Flew Over the Cuckoo's Nest,"Drama",496159999,3,Best Picture,true
1976,Barry Lyndon,"Adventure,Drama,History",88600000,16,Best Picture,false
1976,Jaws,"Adventure,Drama,Thriller",1151800000,1,Best Picture,false
1976,Nashville,"Comedy,Drama,Music",44229664,22,Best Picture,false
1976,Dog Day Afternoon,"Biography,Crime,Drama",221500000,4,Best Picture,false
1976,The Hindenburg,"Adventure,Drama,History",123797346,15,Best Visual Effects,true
1976,Dog Day Afternoon,"Biography,Crime,Drama",221500000,4,Best Original Screenplay,true
1976,Shampoo,"Comedy,Drama",218876261,5,Best Original Screenplay,false
1976,One Flew Over the Cuckoo's Nest,"Drama",496159999,3,Best Adapted Screenplay,true
1976,Barry Lyndon,"Adventure,Drama,History",88600000,16,Best Adapted Screenplay,false
1976,The Man Who Would Be King,"Adventure",58475999,19,Best Adapted Screenplay,false
1975,The Towering Inferno,"Action,Drama,Thriller",542880000,2,Best Cinematography,true
1975,Chinatown,"Drama,Mystery,Thriller",136656000,13,Best Cinematography,false
1975,Murder on the Orient Express,"Crime,Drama,Mystery",167234497,11,Best Cinematography,false
1975,Earthquake,"Action,Drama,Thriller",372996000,5,Best Cinematography,false
1975,"Le parrain, 2ème partie","Crime,Drama",268163999,6,Best Directing,true
1975,La nuit américaine,"Comedy,Drama,Romance",83341,31,Best Directing,false
1975,Chinatown,"Drama,Mystery,Thriller",136656000,13,Best Directing,false
1975,The Godfather: Part II,"Crime,Drama",268163999,6,Best Picture,true
1975,Chinatown,"Drama,Mystery,Thriller",136656000,13,Best Picture,false
1975,The Conversation,"Drama,Mystery,Thriller",20685600,24,Best Picture,false
1975,The Towering Inferno,"Action,Drama,Thriller",542880000,2,Best Picture,false
1975,Earthquake,"Action,Drama,Thriller",372996000,5,Best Visual Effects,true
1975,Chinatown,"Drama,Mystery,Thriller",136656000,13,Best Original Screenplay,true
1975,Alice Doesn't Live Here Anymore,"Drama,Romance",82368000,19,Best Original Screenplay,false
1975,The Conversation,"Drama,Mystery,Thriller",20685600,24,Best Original Screenplay,false
1975,La nuit américaine,"Comedy,Drama,Romance",83341,31,Best Original Screenplay,false
1975,The Godfather: Part II,"Crime,Drama",268163999,6,Best Adapted Screenplay,true
1975,Young Frankenstein,"Comedy",403884000,4,Best Adapted Screenplay,false
1975,Murder on the Orient Express,"Crime,Drama,Mystery",167234497,11,Best Adapted Screenplay,false
1974,Jonathan Livingston Seagull,"Drama,Family",8176000,23,Best Cinematography,false
1974,The Sting,"Comedy,Crime,Drama",815556000,2,Best Cinematography,false
1974,The Exorcist,"Horror",1190150400,1,Best Cinematography,false
1974,The Way We Were,"Drama,Romance",255090535,4,Best Cinematography,false
1974,L'arnaque,"Comedy,Crime,Drama",815556000,2,Best Directing,true
1974,Le dernier Tango à Paris,"Drama,Romance",184700050,6,Best Directing,false
1974,American Graffiti,"Comedy,Drama",587650000,3,Best Directing,false
1974,L'exorciste,"Horror",1190150400,1,Best Directing,false
1974,The Sting,"Comedy,Crime,Drama",815556000,2,Best Picture,true
1974,American Graffiti,"Comedy,Drama",587650000,3,Best Picture,false
1974,The Exorcist,"Horror",1190150400,1,Best Picture,false
1974,A Touch of Class,"Comedy,Romance",93574320,12,Best Picture,false
1974,The Exorcist,"Horror",1190150400,1,Best Adapted Screenplay,true
1974,Paper Moon,"Comedy,Drama",158071426,7,Best Adapted Screenplay,false
1974,The Last Detail,"Comedy,Drama",51100000,15,Best Adapted Screenplay,false
1974,Serpico,"Biography,Crime,Drama",152278000,8,Best Adapted Screenplay,false
1974,The Sting,"Comedy,Crime,Drama",815556000,2,Best Original Screenplay,true
1974,American Graffiti,"Comedy,Drama",587650000,3,Best Original Screenplay,false
1974,A Touch of Class,"Comedy,Romance",93574320,12,Best Original Screenplay,false
1973,Cabaret,"Drama,Musical",242905200,4,Best Cinematography,true
1973,1776,"Drama,Family,History",34670720,14,Best Cinematography,false
1973,The Poseidon Adventure,"Action,Adventure,Drama",480318510,2,Best Cinematography,false
1973,Cabaret,"Drama,Musical",242905200,4,Best Directing,true
1973,Le parrain,"Crime,Drama",766609214,1,Best Directing,false
1973,Délivrance,"Adventure,Drama,Thriller",261974976,3,Best Directing,false
1973,The Godfather,"Crime,Drama",766609214,1,Best Picture,true
1973,Cabaret,"Drama,Musical",242905200,4,Best Picture,false
1973,Deliverance,"Adventure,Drama,Thriller",261974976,3,Best Picture,false
1973,The Godfather,"Crime,Drama",766609214,1,Best Adapted Screenplay,true
1973,Cabaret,"Drama,Musical",242905200,4,Best Adapted Screenplay,false
1973,Lady Sings the Blues,"Biography,Drama,Music",54528000,11,Best Original Screenplay,false
1973,Le charme discret de la bourgeoisie,"Comedy",1129235,19,Best Original Screenplay,false
1973,Le souffle au coeur,"Comedy,Drama",6593253,19,Best Original Screenplay,false
1973,The Poseidon Adventure,"Action,Adventure,Drama",480318510,2,Best Visual Effects,true
1972,Fiddler on the Roof,"Drama,Family,Musical",485415000,2,Best Cinematography,true
1972,The French Connection,"Action,Crime,Drama",311751000,2,Best Cinematography,false
1972,The Last Picture Show,"Drama",175671990,4,Best Cinematography,false
1972,Summer of '42,"Comedy,Drama,Romance",269480700,2,Best Cinematography,false
1972,French Connection,"Action,Crime,Drama",311751000,2,Best Directing,true
1972,Un violon sur le toit,"Drama,Family,Musical",485415000,2,Best Directing,false
1972,La dernière séance,"Drama",175671990,4,Best Directing,false
1972,Orange mécanique,"Crime,Drama,Sci-Fi",160333810,5,Best Directing,false
1972,Bedknobs and Broomsticks,"Animation,Adventure,Comedy",111735900,8,Best Visual Effects,true
1972,The French Connection,"Action,Crime,Drama",311751000,2,Best Picture,true
1972,The Last Picture Show,"Drama",175671990,4,Best Picture,false
1972,A Clockwork Orange,"Crime,Drama,Sci-Fi",160333810,5,Best Picture,false
1972,Fiddler on the Roof,"Drama,Family,Musical",485415000,2,Best Picture,false
1972,The French Connection,"Action,Crime,Drama",311751000,2,Best Adapted Screenplay,true
1972,The Last Picture Show,"Drama",175671990,4,Best Adapted Screenplay,false
1972,Il giardino dei Finzi Contini,"Drama,History,War",3598064,27,Best Adapted Screenplay,false
1972,A Clockwork Orange,"Crime,Drama,Sci-Fi",160333810,5,Best Adapted Screenplay,false
1972,The Hospital,"Comedy,Drama,Mystery",118860706,6,Best Original Screenplay,true
1972,Klute,"Crime,Mystery,Thriller",75451201,9,Best Original Screenplay,false
1972,Summer of '42,"Comedy,Drama,Romance",269480700,2,Best Original Screenplay,false
1971,Ryan's Daughter,"Drama,Romance",191864023,7,Best Cinematography,true
1971,Airport,"Action,Drama,Thriller",625042513,2,Best Cinematography,false
1971,Patton,"Biography,Drama,War",383774000,4,Best Cinematography,false
1971,Tora! Tora! Tora!,"Action,Drama,History",183790370,8,Best Cinematography,false
1971,Patton,"Biography,Drama,War",383774000,4,Best Directing,true
1971,Love Story,"Drama,Romance",661808000,1,Best Directing,false
1971,M.A.S.H.,"Comedy,Drama,War",507552000,3,Best Directing,false
1971,Tora! Tora! Tora!,"Action,Drama,History",183790370,8,Best Visual Effects,true
1971,Patton,"Biography,Drama,War",383774000,4,Best Visual Effects,false
1971,Patton,"Biography,Drama,War",383774000,4,Best Picture,true
1971,Airport,"Action,Drama,Thriller",625042513,2,Best Picture,false
1971,Five Easy Pieces,"Drama",112576346,13,Best Picture,false
1971,Love Story,"Drama,Romance",661808000,1,Best Picture,false
1971,MASH,"Comedy,Drama,War",507552000,3,Best Picture,false
1971,MASH,"Comedy,Drama,War",507552000,3,Best Adapted Screenplay,true
1971,Airport,"Action,Drama,Thriller",625042513,2,Best Adapted Screenplay,false
1971,Patton,"Biography,Drama,War",383774000,4,Best Original Screenplay,true
1971,Five Easy Pieces,"Drama",112576346,13,Best Original Screenplay,false
1971,Joe,"Drama,Thriller",120165759,11,Best Original Screenplay,false
1971,Love Story,"Drama,Romance",661808000,1,Best Original Screenplay,false
1970,Butch Cassidy and the Sundance Kid,"Biography,Crime,Drama",665007778,1,Best Cinematography,true
1970,Bob & Carol & Ted & Alice,"Comedy,Drama,Romance",207332144,5,Best Cinematography,false
1970,"Hello, Dolly!","Adventure,Comedy,Musical",215384000,4,Best Cinematography,false
1970,Marooned,"Adventure,Drama,Sci-Fi",28275000,17,Best Cinematography,false
1970,Macadam cowboy,"Drama",291102844,2,Best Directing,true
1970,Alice's Restaurant,"Comedy,Drama,Music",40950000,16,Best Directing,false
1970,Z,"Crime,Drama,History",541482,23,Best Directing,false
1970,Butch Cassidy et le Kid,"Biography,Crime,Drama",665007778,1,Best Directing,false
1970,Marooned,"Adventure,Drama,Sci-Fi",28275000,17,Best Visual Effects,true
1970,Midnight Cowboy,"Drama",291102844,2,Best Picture,true
1970,Butch Cassidy and the Sundance Kid,"Biography,Crime,Drama",665007778,1,Best Picture,false
1970,"Hello, Dolly!","Adventure,Comedy,Musical",215384000,4,Best Picture,false
1970,Z,"Crime,Drama,History",541482,23,Best Picture,false
1970,Midnight Cowboy,"Drama",291102844,2,Best Adapted Screenplay,true
1970,"Goodbye, Columbus","Comedy,Drama,Romance",149108732,9,Best Adapted Screenplay,false
1970,Z,"Crime,Drama,History",541482,23,Best Adapted Screenplay,false
1970,Butch Cassidy and the Sundance Kid,"Biography,Crime,Drama",665007778,1,Best Original Screenplay,true
1970,Bob & Carol & Ted & Alice,"Comedy,Drama,Romance",207332144,5,Best Original Screenplay,false
1970,Easy Rider,"Adventure,Drama",271235887,3,Best Original Screenplay,false
1970,The Wild Bunch,"Action,Adventure,Western",4151166,22,Best Original Screenplay,false
1969,Romeo and Juliet,"Drama,Romance",267251367,4,Best Cinematography,true
1969,Funny Girl,"Biography,Comedy,Drama",1534112,19,Best Cinematography,false
1969,Oliver!,"Drama,Family,Musical",115416000,9,Best Cinematography,false
1969,Star!,"Biography,Comedy,Drama",27480000,14,Best Cinematography,false
1969,Oliver!,"Drama,Family,Musical",115416000,9,Best Directing,true
1969,Le lion en hiver,"Biography,Drama,History",153042818,7,Best Directing,false
1969,Roméo & Juliette,"Drama,Romance",267251367,4,Best Directing,false
1969,La bataille d'Alger,"Drama,War",384087,20,Best Directing,false
1969,"2001, l'odyssée de l'espace","Adventure,Sci-Fi",391280795,1,Best Directing,false
1969,2001: A Space Odyssey,"Adventure,Sci-Fi",391280795,1,Best Visual Effects,true
1969,Oliver!,"Drama,Family,Musical",115416000,9,Best Picture,true
1969,Funny Girl,"Biography,Comedy,Drama",1534112,19,Best Picture,false
1969,The Lion in Winter,"Biography,Drama,History",153042818,7,Best Picture,false
1969,Romeo and Juliet,"Drama,Romance",267251367,4,Best Picture,false
1969,The Lion in Winter,"Biography,Drama,History",153042818,7,Best Adapted Screenplay,true
1969,The Odd Couple,"Comedy",305902097,2,Best Adapted Screenplay,false
1969,Oliver!,"Drama,Family,Musical",115416000,9,Best Adapted Screenplay,false
1969,Rosemary's Baby,"Drama,Horror",229426576,4,Best Adapted Screenplay,false
1969,The Producers,"Comedy,Music",768519,28,Best Original Screenplay,true
1969,2001: A Space Odyssey,"Adventure,Sci-Fi",391280795,1,Best Original Screenplay,false
1969,La battaglia di Algeri,"Drama,War",384087,20,Best Original Screenplay,false
1968,Bonnie and Clyde,"Action,Biography,Crime",367068000,3,Best Cinematography,true
1968,Camelot,"Adventure,Fantasy,Musical",225182664,9,Best Cinematography,false
1968,Doctor Dolittle,"Adventure,Comedy,Family",65160000,18,Best Cinematography,false
1968,The Graduate,"Comedy,Drama,Romance",759804008,2,Best Cinematography,false
1968,Le lauréat,"Comedy,Drama,Romance",759804008,2,Best Directing,true
1968,Bonnie et Clyde,"Action,Biography,Crime",367068000,3,Best Directing,false
1968,Dans la chaleur de la nuit,"Crime,Drama,Mystery",176511040,11,Best Directing,false
1968,Devine qui vient dîner?,"Comedy,Drama",410508000,3,Best Directing,false
1968,Doctor Dolittle,"Adventure,Comedy,Family",65160000,18,Best Visual Effects,true
1968,In the Heat of the Night,"Crime,Drama,Mystery",176511040,11,Best Picture,true
1968,Bonnie and Clyde,"Action,Biography,Crime",367068000,3,Best Picture,false
1968,Guess Who's Coming to Dinner,"Comedy,Drama",410508000,3,Best Picture,false
1968,Doctor Dolittle,"Adventure,Comedy,Family",65160000,18,Best Picture,false
1968,The Graduate,"Comedy,Drama,Romance",759804008,2,Best Picture,false
1968,In the Heat of the Night,"Crime,Drama,Mystery",176511040,11,Best Adapted Screenplay,true
1968,The Graduate,"Comedy,Drama,Romance",759804008,2,Best Adapted Screenplay,false
1968,Cool Hand Luke,"Crime,Drama",117416676,14,Best Adapted Screenplay,false
1968,Guess Who's Coming to Dinner,"Comedy,Drama",410508000,3,Best Original Screenplay,true
1968,Bonnie and Clyde,"Action,Biography,Crime",367068000,3,Best Original Screenplay,false
